database,id,latitude,longitude,scientific_name,rank,taxon_id
inat,120487999,12.4377648,78.81807093,Megaderma spasma,NA,41321
inat,120488467,12.00266629,79.06137914,Taphozous melanopogon,NA,41376
inat,120502485,21.76233667,73.1431,Pteropus giganteus,NA,40917
inat,120508595,17.44148174,78.38062629,Vespertilionidae,NA,40269
inat,120783836,9.988745,76.27298667,Pteropus giganteus,NA,40917
inat,120817934,26.8789074,77.3611549,Pteropus giganteus,NA,40917
inat,120901541,8.7271028,77.4977953,Pteropus giganteus,NA,40917
inat,120932138,12.17841942,78.85530574,Cynopterus sphinx,NA,40792
inat,121135851,12.88328464,80.2149649,Vespertilioninae,NA,846180
inat,121185653,12.0485329,76.1531401,Pteropus giganteus,NA,40917
inat,121390475,24.56945,73.68360278,Pteropus giganteus,NA,40917
inat,121841766,10.28328795,79.82229027,Hipposideros speoris,NA,40746
inat,121843959,12.42019932,78.76155701,Hipposideros speoris,NA,40746
inat,121844337,12.2634671,78.6067778,Hipposideros,NA,40713
inat,121981906,12.2516018,79.38117318,Rhinopoma hardwickii,NA,245993
inat,122056868,22.84575395,88.35012457,Cynopterus sphinx,NA,40792
inat,122093426,16.129156,78.803611,Taphozous,NA,41372
inat,122517916,18.96592635,72.93070079,Hipposideros speoris,NA,40746
inat,122744778,25.35142463,78.6386434,Taphozous nudiventris,NA,41377
inat,122771191,25.41151535,81.90803893,Cynopterus sphinx,NA,40792
inat,122898539,22.82039422,86.21244259,Vespertilionidae,NA,40269
inat,122915221,11.80329668,76.00364353,Pteropus giganteus,NA,40917
inat,122959658,26.19100974,91.74801622,Pteropus giganteus,NA,40917
inat,123187238,12.53794568,78.21460549,Rhinopoma hardwickii,NA,245993
inat,123366563,12.4243696,76.6530966,Pteropus giganteus,NA,40917
inat,123380705,9.793832,76.30249,Pteropus giganteus,NA,40917
inat,123849480,27.09655357,77.6644025,Taphozous nudiventris,NA,41377
inat,123850840,26.98571406,75.85063775,Rhinopoma,NA,40637
inat,123963662,13.07105556,77.58116667,Cynopterus sphinx,NA,40792
inat,124106952,8.641587812,77.74051582,Vespertilionoidea,NA,446959
inat,124338812,12.6509547,78.0286354,Vespertilionidae,NA,40269
inat,124517115,23.8277255,91.2988357,Pteropus giganteus,NA,40917
inat,124551501,23.27429178,69.29864848,Rhinopoma,NA,40637
inat,124582217,23.1871347,88.767352,Pteropus giganteus,NA,40917
inat,124764717,24.9996571,73.1733127,Pteropus giganteus,NA,40917
inat,124851170,10.348586,76.99057,Cynopterus,NA,40789
inat,124874852,12.6174192,80.1931702,Taphozous,NA,41372
inat,125131025,20.83035247,81.70844302,Vespertilionoidea,NA,446959
inat,125137702,30.336563,78.00054297,Vespertilioninae,NA,846180
inat,126323452,27.49248778,96.21868648,Mirostrellus joffrei,NA,1431024
inat,126447344,12.15045583,76.54134577,Pteropus giganteus,NA,40917
inat,126780095,21.84441757,75.60025787,Vespertilioninae,NA,846180
inat,126781141,21.84441757,75.60025787,Chiroptera,NA,40268
inat,126851063,28.687023,77.3177246,Vespertilioninae,NA,846180
inat,126851066,28.687023,77.3177246,Vespertilioninae,NA,846180
inat,126851083,28.687023,77.3177246,Taphozoinae,NA,846285
inat,126932162,31.64290047,77.43821158,Vespertilioninae,NA,846180
inat,126956547,28.59980667,77.16178667,Pteropodidae,NA,40782
inat,126956702,28.60552019,77.14510091,Pteropus giganteus,NA,40917
inat,127052557,28.687023,77.3177246,Cynopterus sphinx,NA,40792
inat,127061362,28.94360833,79.81168333,Vespertilionidae,NA,40269
inat,127061374,12.87821242,77.53080659,Vespertilionini,NA,846363
inat,127196418,18.10453333,78.82937,Vespertilioninae,NA,846180
inat,127314334,10.12979565,76.68711841,Cynopterus,NA,40789
inat,127470618,18.638387,73.8457803,Pteropus giganteus,NA,40917
inat,127492922,20.83039446,81.70844302,Vespertilionoidea,NA,446959
inat,127613461,28.687023,77.3177246,Pteropus giganteus,NA,40917
inat,127613467,28.687023,77.3177246,Scotophilus,NA,40431
inat,127638352,18.55534169,73.91416167,Cynopterinae,NA,846182
inat,127643171,12.67438167,77.76446667,Pteropus giganteus,NA,40917
inat,127679286,12.256997,77.122928,Pteropus giganteus,NA,40917
inat,127815308,32.243,77.173,Myotinae,NA,846269
inat,128016762,13.0463406,80.2533559,Cynopterus,NA,40789
inat,128099066,22.573062,88.366881,Vespertilioninae,NA,846180
inat,128103489,18.14081715,73.79044633,Pteropus giganteus,NA,40917
inat,128165725,26.9124336,75.7872709,Rhinopoma,NA,40637
inat,128314580,19.1191,72.9121,Pteropus giganteus,NA,40917
inat,128423294,23.1022289,77.5732257,Chiroptera,NA,40268
inat,128573056,10.93143864,76.88328713,Rhinopoma hardwickii,NA,245993
inat,128595050,22.96442197,88.522373,Vespertilioninae,NA,846180
inat,128598475,17.49087251,78.33838619,Vespertilioninae,NA,846180
inat,128628716,18.97772397,72.835998,Pteropus giganteus,NA,40917
inat,128927530,28.687023,77.3177246,Pteropodidae,NA,40782
inat,128978623,19.11456497,72.89994197,Pteropus giganteus,NA,40917
inat,129006154,12.878803,79.130775,Pteropus giganteus,NA,40917
inat,129126259,9.988740119,76.272524,Pteropus giganteus,NA,40917
inat,129431837,12.82024167,77.54918667,Chiroptera,NA,40268
inat,129774597,12.793496,77.51302975,Pteropus giganteus,NA,40917
inat,129820352,12.878803,79.130775,Pteropus giganteus,NA,40917
inat,129820355,12.878803,79.130775,Pteropus giganteus,NA,40917
inat,130059641,12.878803,79.130775,Pteropus giganteus,NA,40917
inat,130059647,12.878803,79.130775,Pteropus giganteus,NA,40917
inat,130091068,17.4320751,78.4753877,Pteropus giganteus,NA,40917
inat,130108565,12.91297462,77.47346263,Cynopterus brachyotis,NA,40793
inat,130126762,9.604954599,77.16162966,Cynopterus,NA,40789
inat,130522702,17.31952017,77.86348064,Pteropus giganteus,NA,40917
inat,130596571,19.00479852,72.83883445,Pteropus giganteus,NA,40917
inat,130771752,22.54027072,72.96589837,Pteropus giganteus,NA,40917
inat,130803868,12.74559211,77.82907867,Cynopterus,NA,40789
inat,130889348,32.76896936,74.83481236,Vespertilionidae,NA,40269
inat,131044005,13.1153115,77.55443083,Pteropus giganteus,NA,40917
inat,131294413,13.74681049,79.59939617,Vespertilionoidea,NA,446959
inat,131451893,10.96802897,76.226803,Vespertilionoidea,NA,446959
inat,131469700,13.74872778,79.60200278,Scotophilus kuhlii,NA,40432
inat,131606192,10.67791488,78.74454875,Vespertilioninae,NA,846180
inat,131728864,19.28967347,72.90888388,Pteropus giganteus,NA,40917
inat,131788489,21.25876286,81.62378308,Chiroptera,NA,40268
inat,131971728,18.52561843,73.89640963,Pteropus giganteus,NA,40917
inat,131992114,18.9257931,72.8328706,Pteropus giganteus,NA,40917
inat,132367255,13.22330884,74.73742504,Pteropus giganteus,NA,40917
inat,132509908,16.11804197,73.68397519,Vespertilionidae,NA,40269
inat,132588348,11.9669151,79.2024987,Taphozous melanopogon,NA,41376
inat,132590975,11.88373235,79.12567356,Taphozous longimanus,NA,41378
inat,132605945,22.5375144,88.331826,Pteropus giganteus,NA,40917
inat,132776582,28.93913333,79.81268889,Vespertilioninae,NA,846180
inat,132787758,18.52360916,73.85764313,Pteropus giganteus,NA,40917
inat,132789804,33.54960112,74.35874742,Pteropus giganteus,NA,40917
inat,132838753,26.93935952,75.81294681,Taphozous nudiventris,NA,41377
inat,132919050,12.9400647,78.86711327,Pteropus giganteus,NA,40917
inat,132919718,12.09223603,78.92853874,Pteropus giganteus,NA,40917
inat,132919982,12.3879007,79.05533561,Pteropus giganteus,NA,40917
inat,132920625,12.25904968,78.94906862,Pteropus giganteus,NA,40917
inat,132933565,9.646815315,77.17692594,Pteropus giganteus,NA,40917
inat,132951734,10.4527288,77.51165492,Pteropus giganteus,NA,40917
inat,132973875,12.9897016,80.2650184,Pteropus giganteus,NA,40917
inat,132982421,16.58525167,81.94966,Vespertilionoidea,NA,446959
inat,132985478,10.08943043,78.22367136,Pteropus giganteus,NA,40917
inat,132992141,12.54523881,79.85585482,Pteropus giganteus,NA,40917
inat,132992145,12.54532259,79.85559733,Pteropus giganteus,NA,40917
inat,133230043,26.20274314,91.70037065,Cynopterus,NA,40789
inat,133486022,9.6219603,76.3760992,Pteropus giganteus,NA,40917
inat,133563562,10.59323873,76.03030007,Pteropus giganteus,NA,40917
inat,133579201,13.64330767,79.39848325,Pteropodidae,NA,40782
inat,133620347,12.43739562,78.8176721,Hipposideros fulvus,NA,40722
inat,133739371,13.50978987,75.10242306,Cynopterus,NA,40789
inat,133899828,26.9725312,93.14306652,Rhinolophus luctus,NA,40686
inat,133900474,12.55467382,78.66681815,Rhinopoma hardwickii,NA,245993
inat,133900682,12.725516409999999,78.6911119,Rhinopoma hardwickii,NA,245993
inat,133900938,12.90267636,78.71704101,Rhinopoma hardwickii,NA,245993
inat,133901497,13.034707,77.57300951,Pteropus giganteus,NA,40917
inat,133961531,17.46168493,78.33121716,Vespertilioninae,NA,846180
inat,134182822,9.763444722,76.35413528,Pteropus giganteus,NA,40917
inat,134260964,9.763900993,76.35433406,Pteropus giganteus,NA,40917
inat,134282943,13.07092668,77.58019712,Cynopterus,NA,40789
inat,134576508,23.7717875,68.87941722,Pteropus giganteus,NA,40917
inat,134701659,12.8374705,78.70301619,Rhinopoma hardwickii,NA,245993
inat,134754380,21.18109703,79.06044006,Pipistrellus ceylonicus,NA,40368
inat,134829545,9.7628453,76.35439239,Pteropus giganteus,NA,40917
inat,134848033,23.7738921,68.8763216,Rhinopoma,NA,40637
inat,135107302,9.6274375,76.4285625,Pteropus giganteus,NA,40917
inat,135191331,11.42774717,76.75709758,Vespertilioninae,NA,846180
inat,135365580,28.5514425,77.3185215,Pteropodidae,NA,40782
inat,135388127,9.281696,76.459042,Cynopterus,NA,40789
inat,135480743,12.557184,79.2057047,Hipposideros fulvus,NA,40722
inat,135677043,22.62027778,73.45833333,Pteropus giganteus,NA,40917
inat,135754277,15.10600405,73.92330889,Rhinolophus beddomei,NA,75010
inat,135993264,9.790611374,76.3046696,Pteropus giganteus,NA,40917
inat,136032040,8.184013515,77.42147506,Pteropus giganteus,NA,40917
inat,136298479,9.790611374,76.3046696,Pteropus giganteus,NA,40917
inat,136319005,9.790611374,76.3046696,Pteropus giganteus,NA,40917
inat,136388508,13.06817625,77.57844542,Cynopterus sphinx,NA,40792
inat,136407141,13.00238305,76.10225067,Pteropus giganteus,NA,40917
inat,136475785,9.663527893,76.30004179,Pteropus giganteus,NA,40917
inat,136525296,18.51507696,73.90510393,Pteropus giganteus,NA,40917
inat,136542181,28.68764418,77.31703795,Vespertilionidae,NA,40269
inat,136566281,19.19099512,72.98123742,Cynopterus sphinx,NA,40792
inat,136692962,9.804704167,76.31034611,Pteropus giganteus,NA,40917
inat,136785162,28.687023,77.3177246,Chiroptera,NA,40268
inat,136785163,28.687023,77.3177246,Scotophilini,NA,846394
inat,136785164,28.687023,77.3177246,Taphozoinae,NA,846285
inat,136890226,28.687023,77.3177246,Chiroptera,NA,40268
inat,136911259,20.70473057,81.54999051,Vespertilioninae,NA,846180
inat,137094143,17.4320751,78.4753877,Pteropus giganteus,NA,40917
inat,137242588,22.93221332,77.71659248,Lyroderma lyra,NA,1370818
inat,137256029,12.0027941,79.06148862,Taphozous melanopogon,NA,41376
inat,137269996,28.55496083,77.19412917,Pteropus giganteus,NA,40917
inat,137275269,12.99509863,74.8094457,Vespertilionidae,NA,40269
inat,137296412,19.2679379,72.9711542,Cynopterus sphinx,NA,40792
inat,137498352,8.870646972,76.60106797,Pteropus giganteus,NA,40917
inat,137744369,19.18891072,72.98127919,Pteropus giganteus,NA,40917
inat,138088767,9.993374359,77.04358332,Pteropus giganteus,NA,40917
inat,138254160,12.256741,79.0692023,Pipistrellus,NA,40355
inat,138262098,22.42579145,87.31988177,Vespertilioninae,NA,846180
inat,138497468,19.11676667,72.99748611,Pteropus giganteus,NA,40917
inat,138504692,13.65842957,79.48078495,Vespertilionoidea,NA,446959
inat,138594475,16.7434049,73.4239143,Pteropodidae,NA,40782
inat,138792244,21.08719129,76.3328152,Taphozous melanopogon,NA,41376
inat,138830473,22.66184,88.381755,Pteropus giganteus,NA,40917
inat,138899425,17.49125,78.33861111,Vespertilionidae,NA,40269
inat,138933541,11.37329539,75.843046,Vespertilioninae,NA,846180
inat,138943112,25.47096773,78.62632602,Vespertilioninae,NA,846180
inat,138943508,12.9690232,77.6898133,Cynopterus sphinx,NA,40792
inat,138999868,15.9166506,75.6910043,Taphozous,NA,41372
inat,139001413,15.9488181,75.8163521,Rhinopoma,NA,40637
inat,139116663,10.81389997,79.60853575,Vespertilioninae,NA,846180
inat,139254819,13.0683698,77.57845134,Cynopterus sphinx,NA,40792
inat,139298694,15.82983995,74.49376412,Pteropus giganteus,NA,40917
inat,139314859,12.03234633,75.25665645,Pteropus giganteus,NA,40917
inat,139330392,19.1505534,72.9564893,Pteropus giganteus,NA,40917
inat,139340877,12.0485329,76.1531401,Pteropus giganteus,NA,40917
inat,139589104,12.315236670000001,76.62673,Pteropus giganteus,NA,40917
inat,139614586,12.67592293,77.76748117,Pteropus giganteus,NA,40917
inat,139614934,12.67582243,77.76738709,Pteropus giganteus,NA,40917
inat,139725039,24.57721633,73.68340743,Pteropus giganteus,NA,40917
inat,139857820,12.11710249,77.77826899,Pteropus giganteus,NA,40917
inat,139861393,22.538564,88.3320785,Pteropus giganteus,NA,40917
inat,139879816,11.13041964,76.30984058,Megaderma spasma,NA,41321
inat,139966064,12.11846667,77.77790167,Pteropus giganteus,NA,40917
inat,140124398,11.74769222,76.30211748,Megaderma spasma,NA,41321
inat,140133543,12.6741466,77.76413784,Pteropus giganteus,NA,40917
inat,140172891,22.34846687,73.46976471,Rhinopoma,NA,40637
inat,140246065,23.939824,70.188276,Rhinopoma,NA,40637
inat,140390373,10.82371823,76.89769361,Taphozous,NA,41372
inat,140673181,12.27271109,76.8776069,Hipposideros,NA,40713
inat,140720114,17.48950833,78.34030556,Vespertilioninae,NA,846180
inat,140781733,9.4358536,77.1657716,Cynopterus,NA,40789
inat,140781734,9.6031088,77.161458,Cynopterus,NA,40789
inat,140944366,12.30378171,76.68664031,Cynopterus,NA,40789
inat,140968530,12.42496224,76.65466906,Pteropus giganteus,NA,40917
inat,140970075,20.3400256,79.3059006,Pteropus giganteus,NA,40917
inat,141086087,28.687023,77.3177246,Vespertilionoidea,NA,446959
inat,141171456,12.998495,80.25201333,Cynopterus,NA,40789
inat,141241238,12.31057191,76.63406966,Pteropus giganteus,NA,40917
inat,141250234,17.431075,78.477455,Pteropus giganteus,NA,40917
inat,141266483,13.07110278,77.58060833,Cynopterus,NA,40789
inat,141283006,28.51445412,77.17596609,Taphozous nudiventris,NA,41377
inat,141338994,26.98550415,75.85021973,Rhinopoma,NA,40637
inat,141408317,30.76033486,76.76380813,Pteropus giganteus,NA,40917
inat,141433842,12.87930538,77.53082737,Cynopterus sphinx,NA,40792
inat,141444804,12.74184974,77.78947815,Pteropus giganteus,NA,40917
inat,141552311,26.30345126,73.01899439,Pteropodidae,NA,40782
inat,141586515,23.088774,69.594441,Rhinopoma,NA,40637
inat,141769250,12.73534289,77.79045663,Cynopterus,NA,40789
inat,141786228,12.88328464,80.2149649,Vespertilioninae,NA,846180
inat,141990318,11.8449,75.64205833,Megaderma spasma,NA,41321
inat,142065983,9.796526676,76.30380744,Pteropus giganteus,NA,40917
inat,142070220,24.8519686,79.9215958,Taphozous nudiventris,NA,41377
inat,142070223,24.8519686,79.9215958,Rhinopoma,NA,40637
inat,142139557,8.570745648,77.50823801,Lyroderma lyra,NA,1370818
inat,142139560,8.494899434,77.41876519,Lyroderma lyra,NA,1370818
inat,142139561,8.427046685,77.51433675,Lyroderma lyra,NA,1370818
inat,142139562,8.548653358,77.55430514,Lyroderma lyra,NA,1370818
inat,142139563,8.425215785,77.43606765,Lyroderma lyra,NA,1370818
inat,142139565,8.44690255,77.51241205,Lyroderma lyra,NA,1370818
inat,142139566,8.576253256,77.50956341,Lyroderma lyra,NA,1370818
inat,142139567,8.511225416,77.47507085,Lyroderma lyra,NA,1370818
inat,142139568,8.493492576,77.55883406,Lyroderma lyra,NA,1370818
inat,142139570,8.526899867,77.51473476,Lyroderma lyra,NA,1370818
inat,142139572,8.52520749,77.45538966,Lyroderma lyra,NA,1370818
inat,142139573,8.461933526,77.44098309,Lyroderma lyra,NA,1370818
inat,142139574,8.526330422,77.44542653,Lyroderma lyra,NA,1370818
inat,142139575,8.491524314,77.54133543,Lyroderma lyra,NA,1370818
inat,142139577,8.555460664,77.51940868,Lyroderma lyra,NA,1370818
inat,142244366,27.16607217,77.52492833,Pteropus giganteus,NA,40917
inat,142283409,13.08264378,80.2707183,Rhinolophoidea,NA,446956
inat,142307832,17.319366,78.519023,Cynopterus,NA,40789
inat,142307834,17.319366,78.519023,Pteropodidae,NA,40782
inat,142332908,18.49899254,73.85042279,Pteropus giganteus,NA,40917
inat,142334204,12.22610967,79.04128287,Vespertilionoidea,NA,446959
inat,142361933,18.53262895,73.84371798,Pteropus giganteus,NA,40917
inat,142385010,12.2269907,79.03855133,Vespertilioninae,NA,846180
inat,142428767,23.38461767,69.78305575,Rhinopoma,NA,40637
inat,142455540,28.55568884,77.19267458,Pteropus giganteus,NA,40917
inat,142513722,28.58378074,77.15808521,Taphozous nudiventris,NA,41377
inat,142516467,19.12713191,72.91582658,Pteropus giganteus,NA,40917
inat,142576987,12.91827587,75.67317333,Rhinolophus,NA,40642
inat,142669179,8.589328588,77.53613476,Lyroderma lyra,NA,1370818
inat,142669180,8.417545312,77.4304304,Lyroderma lyra,NA,1370818
inat,142669181,8.482971421,77.57707522,Lyroderma lyra,NA,1370818
inat,142669183,8.484272099,77.50125223,Lyroderma lyra,NA,1370818
inat,142669184,8.490079217,77.46327191,Lyroderma lyra,NA,1370818
inat,142669186,8.598534355,77.59546465,Lyroderma lyra,NA,1370818
inat,142669187,8.472752961,77.45192801,Lyroderma lyra,NA,1370818
inat,142671382,12.23662167,78.98619167,Pteropus giganteus,NA,40917
inat,142752895,11.10865,76.65639667,Pteropus giganteus,NA,40917
inat,142752906,11.10862,76.65638333,Pteropus giganteus,NA,40917
inat,142757684,9.343258333,76.82938,Pteropus giganteus,NA,40917
inat,142757688,9.343675,76.82861667,Pteropus giganteus,NA,40917
inat,142773161,15.40609003,73.92556085,Pteropus giganteus,NA,40917
inat,142800811,12.28247126,76.71084522,Kerivoula picta,NA,40458
inat,142894096,12.67501167,77.76778,Pteropus giganteus,NA,40917
inat,142914325,9.964361421,76.24054024,Rousettus leschenaultii,NA,75044
inat,142918599,9.065171959,76.64134654,Pteropus giganteus,NA,40917
inat,143011702,27.1656557,77.5250973,Pteropus giganteus,NA,40917
inat,143160106,11.97542,75.35563667,Pteropus giganteus,NA,40917
inat,143165373,11.77736661,75.52683256,Rhinolophus beddomei,NA,75010
inat,143167567,13.0763771,80.2339506,Pteropus giganteus,NA,40917
inat,143247877,17.75884035,73.18901863,Pteropus giganteus,NA,40917
inat,143250006,13.36403697,77.12982036,Vespertilionidae,NA,40269
inat,143255013,21.542111,70.466122,Pteropus giganteus,NA,40917
inat,143414684,10.80572972,76.19566463,Pteropus giganteus,NA,40917
inat,143464959,8.710364981,77.84743667,Vespertilioninae,NA,846180
inat,143484973,11.8013643,76.0043731,Pteropus giganteus,NA,40917
inat,143582776,9.634377353,76.41996711,Pteropus giganteus,NA,40917
inat,143608909,12.2240055,79.05197008,Hipposideros,NA,40713
inat,143648081,10.59313722,76.03030074,Pteropus giganteus,NA,40917
inat,143719525,13.06967658,77.57680758,Cynopterus,NA,40789
inat,143733756,22.988907,87.004955,Pteropus giganteus,NA,40917
inat,143734735,17.152355,73.27385,Pteropus giganteus,NA,40917
inat,143775583,8.426966893,77.59557825,Pteropus giganteus,NA,40917
inat,143864759,13.05278389,80.27524498,Pteropus giganteus,NA,40917
inat,143871912,25.31227217,91.89740425,Rhinolophus,NA,40642
inat,143871954,13.0655842,80.1607768,Cynopterus,NA,40789
inat,143974019,12.83756527,75.24121027,Pteropus giganteus,NA,40917
inat,143999428,13.07130897,77.581061,Pteropodidae,NA,40782
inat,144074158,17.43047626,78.39119889,Chiroptera,NA,40268
inat,144083290,28.687023,77.3177246,Vespertilionoidea,NA,446959
inat,144301721,6.813128565,93.89388084,Pteropus melanotus,NA,40894
inat,144342497,25.22076667,72.39594167,Rhinopoma,NA,40637
inat,144423992,28.50637807,77.04702627,Pteropodidae,NA,40782
inat,144533644,12.84379162,77.7241715,Scotophilus,NA,40431
inat,144596920,12.40033542,78.21694817,Pipistrellus coromandra,NA,40367
inat,144657823,24.88415401,74.64489905,Taphozous nudiventris,NA,41377
inat,144718535,10.0291067,76.3589802,Pteropus giganteus,NA,40917
inat,144836873,14.73437472,74.75908857,Rhinolophus,NA,40642
inat,144910544,22.988705,87.00708184,Pteropus giganteus,NA,40917
inat,144910546,22.98844821,87.00690284,Pteropus giganteus,NA,40917
inat,144924807,13.0228305,80.24625333,Pteropus giganteus,NA,40917
inat,145035919,20.05128611,75.14121944,Taphozoinae,NA,846285
inat,145042310,12.73138667,77.79150167,Pteropus giganteus,NA,40917
inat,145053993,12.54055656,76.77248077,Pteropus giganteus,NA,40917
inat,145250741,11.67356789,76.05888439,Pteropus giganteus,NA,40917
inat,145261106,12.736025,77.79222833,Pteropus giganteus,NA,40917
inat,145262614,12.73107167,77.79184833,Pteropus giganteus,NA,40917
inat,145315069,19.03760055,73.32420942,Pteropodidae,NA,40782
inat,145318572,12.4243603,76.65634912,Pteropus giganteus,NA,40917
inat,145469758,12.31423729,76.62778795,Pteropus giganteus,NA,40917
inat,145483689,26.39407259,83.34504113,Pteropus,NA,40870
inat,145642125,18.55801416,73.80261334,Pteropus giganteus,NA,40917
inat,145664813,11.77172562,78.86685879,Taphozous melanopogon,NA,41376
inat,145664890,11.77172562,78.86685879,Hipposideros speoris,NA,40746
inat,145677872,13.03659167,80.26814167,Pteropus giganteus,NA,40917
inat,145757689,12.4243603,76.65634912,Pteropus giganteus,NA,40917
inat,145891426,11.8895195,75.3659943,Pteropus giganteus,NA,40917
inat,145947027,16.01661112,75.88212,Rhinopoma,NA,40637
inat,145954039,21.75731095,88.22262545,Vespertilionoidea,NA,446959
inat,145954422,13.08643397,80.21470271,Pteropus giganteus,NA,40917
inat,146002054,26.047545,76.41993667,Pteropus giganteus,NA,40917
inat,146026922,17.4327506,78.4750263,Pteropus giganteus,NA,40917
inat,146136835,12.0400947,75.297485,Pteropus giganteus,NA,40917
inat,146264307,18.532405,73.842445,Pteropus giganteus,NA,40917
inat,146267629,13.04636855,80.25335904,Pteropodidae,NA,40782
inat,146331187,9.300433333,76.58162833,Pteropus giganteus,NA,40917
inat,146523172,19.13455677,72.90629884,Vespertilioninae,NA,846180
inat,146523435,20.02391183,75.17914549,Taphozous,NA,41372
inat,146526902,28.5244754,77.1855206,Taphozous nudiventris,NA,41377
inat,146540370,17.4376372,78.4766152,Pteropus giganteus,NA,40917
inat,146553460,12.99225348,80.19014776,Pteropus giganteus,NA,40917
inat,146590842,25.27859882,91.55955669,Rhinolophus macrotis,NA,40689
inat,146653980,9.804355556,76.32095278,Pteropus giganteus,NA,40917
inat,146676064,20.0237503,75.1791233,Hipposideros speoris,NA,40746
inat,146677627,12.77224831,77.49130972,Pteropus giganteus,NA,40917
inat,146700873,14.73394703,74.75830872,Rhinolophus rouxii,NA,40654
inat,146742219,25.27768056,91.55774444,Rhinolophus macrotis,NA,40689
inat,146742288,25.27768056,91.55774444,Vespertilionidae,NA,40269
inat,146743951,22.51340198,72.7846712,Pteropus giganteus,NA,40917
inat,146753623,12.00260848,79.06151544,Taphozous,NA,41372
inat,146760527,25.27487167,91.55616167,Rhinolophus macrotis,NA,40689
inat,146763387,9.838604764,76.3628028,Pteropus giganteus,NA,40917
inat,146763850,9.838604764,76.3628028,Pteropus giganteus,NA,40917
inat,146768926,17.4393361,78.1849427,Pteropus giganteus,NA,40917
inat,146806122,12.189455,76.642543,Pteropus giganteus,NA,40917
inat,146832271,10.207773,76.89922522,Latidens salimalii,NA,40971
inat,146900894,12.90389508,74.83063435,Pteropus giganteus,NA,40917
inat,146958387,19.11499986,72.89972227,Pteropus giganteus,NA,40917
inat,146966836,18.7557237,73.4090757,Pteropus giganteus,NA,40917
inat,147024563,22.57505497,88.36073,Pteropus giganteus,NA,40917
inat,147042679,11.0070121,76.9708025,Pteropus giganteus,NA,40917
inat,147066856,27.1661,77.52463667,Pteropus giganteus,NA,40917
inat,147086446,14.16580972,77.80921131,Pteropus giganteus,NA,40917
inat,147106449,11.32431905,77.09084807,Pteropus giganteus,NA,40917
inat,147106979,28.70387188,77.10249033,Scotophilus,NA,40431
inat,147108549,12.616884,80.1492532,Pipistrellus,NA,40355
inat,147186615,27.16606833,77.52484,Pteropus giganteus,NA,40917
inat,147207454,12.42455333,76.654435,Pteropus giganteus,NA,40917
inat,147301198,22.09038972,88.76257963,Cynopterus sphinx,NA,40792
inat,147428284,26.01645556,76.36180833,Pteropus giganteus,NA,40917
inat,147443763,8.466577228,77.58233115,Cynopterus sphinx,NA,40792
inat,147454496,13.00355739,80.25394828,Pteropus giganteus,NA,40917
inat,147521038,12.83924589,77.73876831,Pteropus giganteus,NA,40917
inat,147620072,11.124185,76.310192,Pteropus giganteus,NA,40917
inat,147694080,22.516555,73.67024833,Pteropus giganteus,NA,40917
inat,147734715,27.159269,77.5231999,Pteropodidae,NA,40782
inat,147879037,25.2785988,91.559557,Rhinolophus macrotis,NA,40689
inat,147880552,27.18105031,77.50648511,Pteropus giganteus,NA,40917
inat,147891199,21.21599821,81.44036897,Pteropus giganteus,NA,40917
inat,147928816,13.27565,75.73158833,Pteropus giganteus,NA,40917
inat,147999167,11.94468432,75.38493812,Vespertilionini,NA,846363
inat,148082919,12.42500252,76.65311418,Pteropus giganteus,NA,40917
inat,148083046,12.42502056,76.65580877,Pteropus giganteus,NA,40917
inat,148083187,12.42459063,76.65501893,Pteropus giganteus,NA,40917
inat,148104284,18.97871,72.835121,Pteropus giganteus,NA,40917
inat,148189724,16.63198278,80.79006956,Vespertilioninae,NA,846180
inat,148226949,30.4463,78.0944,Rhinolophus,NA,40642
inat,148228102,30.44699727,78.0939923,Rhinolophus,NA,40642
inat,148370578,27.16568611,77.52502222,Pteropus giganteus,NA,40917
inat,148442011,28.51639939,77.26134885,Rhinopoma,NA,40637
inat,148505470,26.90829874,80.98590469,Vespertilioninae,NA,846180
inat,148515330,28.55490372,77.19237618,Pteropus giganteus,NA,40917
inat,148529699,27.21050833,77.50215833,Pteropus giganteus,NA,40917
inat,148672369,26.90994535,80.98946214,Lyroderma lyra,NA,1370818
inat,148677498,9.893030924,76.3312399,Pteropus giganteus,NA,40917
inat,148688843,9.599996209,76.29913453,Pteropus giganteus,NA,40917
inat,148721494,18.50830146,73.82655132,Pteropus giganteus,NA,40917
inat,148750224,26.91029044,80.98971825,Lyroderma lyra,NA,1370818
inat,148753445,22.98865104,87.00537504,Pteropus giganteus,NA,40917
inat,148839115,10.70271394,76.427566529999993,Rhinolophus,NA,40642
inat,148893831,11.13961122,76.30201719,Pteropus giganteus,NA,40917
inat,148978594,9.587903342,77.18007088,Rhinolophus,NA,40642
inat,149042790,31.475092,76.4085802,Pteropus giganteus,NA,40917
inat,149117045,18.520237,83.198388,Pteropus giganteus,NA,40917
inat,149117050,18.520237,83.198388,Pteropus giganteus,NA,40917
inat,149117051,18.520237,83.198388,Pteropus giganteus,NA,40917
inat,149117052,18.520237,83.198388,Pteropus giganteus,NA,40917
inat,149364900,22.79648297,69.433587,Pteropus giganteus,NA,40917
inat,149478862,28.5549523,77.1916497,Pteropus giganteus,NA,40917
